timestamp,src_ip,dst_ip,src_port,dst_port,proto,service,duration,orig_bytes,resp_bytes,conn_state,suricata_alert,programming_activity
2026-09-01T14:21:05+00:00,192.168.50.11,192.168.50.20,54451,502,tcp,modbus,0.0363,110,140,SF,0,0
2026-09-01T14:21:10+00:00,192.168.50.11,192.168.50.20,51269,502,tcp,modbus,0.0505,108,101,SF,0,0
2026-09-01T14:21:15+00:00,192.168.50.11,192.168.50.20,60535,502,tcp,modbus,0.0434,73,205,SF,0,0
2026-09-01T14:21:17+00:00,192.168.50.12,192.168.50.20,56470,4840,tcp,opcua,0.1264,404,632,SF,0,0
2026-09-01T14:21:20+00:00,192.168.50.11,192.168.50.20,50714,502,tcp,modbus,0.0276,91,124,SF,0,0
2026-09-01T14:21:25+00:00,192.168.50.11,192.168.50.20,52062,502,tcp,modbus,0.0244,100,100,SF,0,0
2026-09-01T14:21:30+00:00,192.168.50.11,192.168.50.20,52557,502,tcp,modbus,0.0563,107,96,SF,0,0
2026-09-01T14:21:32+00:00,192.168.50.12,192.168.50.20,60534,4840,tcp,opcua,0.1259,411,343,SF,0,0
2026-09-01T14:21:35+00:00,192.168.50.11,192.168.50.20,58985,502,tcp,modbus,0.0314,115,90,SF,0,0
2026-09-01T14:21:40+00:00,192.168.50.11,192.168.50.20,63821,502,tcp,modbus,0.0509,101,116,SF,0,0
2026-09-01T14:21:45+00:00,192.168.50.11,192.168.50.20,63161,502,tcp,modbus,0.0456,77,180,SF,0,0
2026-09-01T14:21:47+00:00,192.168.50.12,192.168.50.20,54142,4840,tcp,opcua,0.154,416,738,SF,0,0
2026-09-01T14:21:50+00:00,192.168.50.11,192.168.50.20,59112,502,tcp,modbus,0.0299,109,115,SF,0,0
2026-09-01T14:21:55+00:00,192.168.50.11,192.168.50.20,58662,502,tcp,modbus,0.0398,127,173,SF,0,0
2026-09-01T14:22:00+00:00,192.168.50.11,192.168.50.20,58425,502,tcp,modbus,0.0363,115,144,SF,0,0
2026-09-01T14:22:02+00:00,192.168.50.12,192.168.50.20,58006,4840,tcp,opcua,0.1612,202,565,SF,0,0
2026-09-01T14:22:05+00:00,192.168.50.11,192.168.50.20,56824,502,tcp,modbus,0.0222,111,159,SF,0,0
2026-09-01T14:22:10+00:00,192.168.50.11,192.168.50.20,49284,502,tcp,modbus,0.0384,78,181,SF,0,0
2026-09-01T14:22:15+00:00,192.168.50.11,192.168.50.20,59957,502,tcp,modbus,0.0421,88,197,SF,0,0
2026-09-01T14:22:17+00:00,192.168.50.12,192.168.50.20,63039,4840,tcp,opcua,0.1006,367,850,SF,0,0
2026-09-01T14:22:20+00:00,192.168.50.11,192.168.50.20,49372,502,tcp,modbus,0.0326,124,162,SF,0,0
2026-09-01T14:22:25+00:00,192.168.50.11,192.168.50.20,64201,502,tcp,modbus,0.0203,129,151,SF,0,0
2026-09-01T14:22:30+00:00,192.168.50.11,192.168.50.20,63583,502,tcp,modbus,0.0249,119,204,SF,0,0
2026-09-01T14:22:32+00:00,192.168.50.12,192.168.50.20,59857,4840,tcp,opcua,0.0401,243,513,SF,0,0
2026-09-01T14:22:35+00:00,192.168.50.11,192.168.50.20,61373,502,tcp,modbus,0.03,80,106,SF,0,0
2026-09-01T14:22:40+00:00,192.168.50.11,192.168.50.20,55066,502,tcp,modbus,0.0318,121,133,SF,0,0
2026-09-01T14:22:45+00:00,192.168.50.11,192.168.50.20,56363,502,tcp,modbus,0.0592,77,138,SF,0,0
2026-09-01T14:22:47+00:00,192.168.50.12,192.168.50.20,49311,4840,tcp,opcua,0.1698,268,431,SF,0,0
2026-09-01T14:22:50+00:00,192.168.50.11,192.168.50.20,55551,502,tcp,modbus,0.0566,111,212,SF,0,0
2026-09-01T14:22:55+00:00,192.168.50.11,192.168.50.20,50237,502,tcp,modbus,0.0407,122,219,SF,0,0
2026-09-01T14:23:00+00:00,192.168.50.11,192.168.50.20,53606,502,tcp,modbus,0.0423,74,144,SF,0,0
2026-09-01T14:23:02+00:00,192.168.50.12,192.168.50.20,50432,4840,tcp,opcua,0.1076,378,633,SF,0,0
2026-09-01T14:23:05+00:00,192.168.50.11,192.168.50.20,64664,502,tcp,modbus,0.0272,75,146,SF,0,0
2026-09-01T14:23:10+00:00,192.168.50.11,192.168.50.20,49664,502,tcp,modbus,0.0346,83,193,SF,0,0
2026-09-01T14:23:15+00:00,192.168.50.11,192.168.50.20,61770,502,tcp,modbus,0.053,104,218,SF,0,0
2026-09-01T14:23:17+00:00,192.168.50.12,192.168.50.20,59539,4840,tcp,opcua,0.1163,418,417,SF,0,0
2026-09-01T14:23:20+00:00,192.168.50.11,192.168.50.20,63890,502,tcp,modbus,0.024,110,140,SF,0,0
2026-09-01T14:23:25+00:00,192.168.50.11,192.168.50.20,58849,502,tcp,modbus,0.046,112,149,SF,0,0
2026-09-01T14:23:30+00:00,192.168.50.11,192.168.50.20,61706,502,tcp,modbus,0.0154,124,155,SF,0,0
2026-09-01T14:23:32+00:00,192.168.50.12,192.168.50.20,51436,4840,tcp,opcua,0.0416,343,754,SF,0,0
2026-09-01T14:23:35+00:00,192.168.50.11,192.168.50.20,53496,502,tcp,modbus,0.0463,74,184,SF,0,0
2026-09-01T14:23:40+00:00,192.168.50.11,192.168.50.20,55249,502,tcp,modbus,0.0595,94,145,SF,0,0
2026-09-01T14:23:45+00:00,192.168.50.11,192.168.50.20,57305,502,tcp,modbus,0.0477,80,207,SF,0,0
2026-09-01T14:23:47+00:00,192.168.50.12,192.168.50.20,62265,4840,tcp,opcua,0.1031,253,786,SF,0,0
2026-09-01T14:23:50+00:00,192.168.50.11,192.168.50.20,57332,502,tcp,modbus,0.0168,90,153,SF,0,0
2026-09-01T14:23:55+00:00,192.168.50.11,192.168.50.20,57344,502,tcp,modbus,0.0563,125,179,SF,0,0
2026-09-01T14:24:00+00:00,192.168.50.11,192.168.50.20,51764,502,tcp,modbus,0.0389,106,207,SF,0,0
2026-09-01T14:24:02+00:00,192.168.50.12,192.168.50.20,59975,4840,tcp,opcua,0.0577,353,397,SF,0,0
2026-09-01T14:24:05+00:00,192.168.50.11,192.168.50.20,56121,502,tcp,modbus,0.0197,103,160,SF,0,0
2026-09-01T14:24:10+00:00,192.168.50.11,192.168.50.20,56951,502,tcp,modbus,0.0548,88,186,SF,0,0
2026-09-01T14:24:15+00:00,192.168.50.11,192.168.50.20,50464,502,tcp,modbus,0.0478,81,202,SF,0,0
2026-09-01T14:24:17+00:00,192.168.50.12,192.168.50.20,55287,4840,tcp,opcua,0.1091,188,420,SF,0,0
2026-09-01T14:24:20+00:00,192.168.50.11,192.168.50.20,54605,502,tcp,modbus,0.0153,71,141,SF,0,0
2026-09-01T14:24:25+00:00,192.168.50.11,192.168.50.20,62623,502,tcp,modbus,0.0572,130,104,SF,0,0
2026-09-01T14:24:30+00:00,192.168.50.11,192.168.50.20,62174,502,tcp,modbus,0.0575,82,189,SF,0,0
2026-09-01T14:24:32+00:00,192.168.50.12,192.168.50.20,55486,4840,tcp,opcua,0.1616,323,282,SF,0,0
2026-09-01T14:24:35+00:00,192.168.50.11,192.168.50.20,63121,502,tcp,modbus,0.0202,82,100,SF,0,0
2026-09-01T14:24:40+00:00,192.168.50.11,192.168.50.20,62904,502,tcp,modbus,0.0185,130,214,SF,0,0
2026-09-01T14:24:45+00:00,192.168.50.11,192.168.50.20,56078,502,tcp,modbus,0.0312,77,135,SF,0,0
2026-09-01T14:24:47+00:00,192.168.50.12,192.168.50.20,59910,4840,tcp,opcua,0.1361,296,577,SF,0,0
2026-09-01T14:24:50+00:00,192.168.50.11,192.168.50.20,57815,502,tcp,modbus,0.0435,121,207,SF,0,0
2026-09-01T14:24:55+00:00,192.168.50.11,192.168.50.20,60369,502,tcp,modbus,0.0465,80,113,SF,0,0
2026-09-01T14:25:00+00:00,192.168.50.11,192.168.50.20,51708,502,tcp,modbus,0.0188,124,122,SF,0,0
2026-09-01T14:25:02+00:00,192.168.50.12,192.168.50.20,59990,4840,tcp,opcua,0.1175,233,790,SF,0,0
2026-09-01T14:25:05+00:00,192.168.50.11,192.168.50.20,56837,502,tcp,modbus,0.0345,79,177,SF,0,0
2026-09-01T14:25:10+00:00,192.168.50.11,192.168.50.20,50434,502,tcp,modbus,0.0229,79,199,SF,0,0
2026-09-01T14:25:15+00:00,192.168.50.11,192.168.50.20,56398,502,tcp,modbus,0.0473,106,95,SF,0,0
2026-09-01T14:25:17+00:00,192.168.50.12,192.168.50.20,63951,4840,tcp,opcua,0.1017,266,452,SF,0,0
2026-09-01T14:25:20+00:00,192.168.50.11,192.168.50.20,60343,502,tcp,modbus,0.0264,77,145,SF,0,0
2026-09-01T14:25:25+00:00,192.168.50.11,192.168.50.20,59734,502,tcp,modbus,0.0203,78,161,SF,0,0
2026-09-01T14:25:30+00:00,192.168.50.11,192.168.50.20,55624,502,tcp,modbus,0.0193,88,193,SF,0,0
2026-09-01T14:25:32+00:00,192.168.50.12,192.168.50.20,59005,4840,tcp,opcua,0.1783,340,307,SF,0,0
2026-09-01T14:25:35+00:00,192.168.50.11,192.168.50.20,61098,502,tcp,modbus,0.0425,116,199,SF,0,0
2026-09-01T14:25:40+00:00,192.168.50.11,192.168.50.20,56949,502,tcp,modbus,0.0191,123,197,SF,0,0
2026-09-01T14:25:45+00:00,192.168.50.11,192.168.50.20,49399,502,tcp,modbus,0.0242,91,199,SF,0,0
2026-09-01T14:25:47+00:00,192.168.50.12,192.168.50.20,55629,4840,tcp,opcua,0.105,407,846,SF,0,0
2026-09-01T14:25:50+00:00,192.168.50.11,192.168.50.20,58750,502,tcp,modbus,0.0337,75,176,SF,0,0
2026-09-01T14:25:55+00:00,192.168.50.11,192.168.50.20,53905,502,tcp,modbus,0.0329,80,176,SF,0,0
2026-09-01T14:26:00+00:00,192.168.50.11,192.168.50.20,60443,502,tcp,modbus,0.0511,89,114,SF,0,0
2026-09-01T14:26:02+00:00,192.168.50.12,192.168.50.20,51339,4840,tcp,opcua,0.1502,244,812,SF,0,0
2026-09-01T14:26:05+00:00,192.168.50.11,192.168.50.20,64767,502,tcp,modbus,0.0544,108,129,SF,0,0
2026-09-01T14:26:10+00:00,192.168.50.11,192.168.50.20,56709,502,tcp,modbus,0.0514,93,187,SF,0,0
2026-09-01T14:26:15+00:00,192.168.50.11,192.168.50.20,55236,502,tcp,modbus,0.0349,122,110,SF,0,0
2026-09-01T14:26:17+00:00,192.168.50.12,192.168.50.20,51056,4840,tcp,opcua,0.1251,285,804,SF,0,0
2026-09-01T14:26:20+00:00,192.168.50.11,192.168.50.20,59320,502,tcp,modbus,0.0518,120,180,SF,0,0
2026-09-01T14:26:25+00:00,192.168.50.11,192.168.50.20,57968,502,tcp,modbus,0.0549,112,102,SF,0,0
2026-09-01T14:26:30+00:00,192.168.50.11,192.168.50.20,50492,502,tcp,modbus,0.059,82,179,SF,0,0
2026-09-01T14:26:32+00:00,192.168.50.12,192.168.50.20,54160,4840,tcp,opcua,0.1404,333,409,SF,0,0
2026-09-01T14:26:35+00:00,192.168.50.11,192.168.50.20,59612,502,tcp,modbus,0.0175,100,218,SF,0,0
2026-09-01T14:26:40+00:00,192.168.50.11,192.168.50.20,60553,502,tcp,modbus,0.0329,113,137,SF,0,0
2026-09-01T14:26:45+00:00,192.168.50.11,192.168.50.20,52314,502,tcp,modbus,0.0501,124,179,SF,0,0
2026-09-01T14:26:47+00:00,192.168.50.12,192.168.50.20,53073,4840,tcp,opcua,0.1188,199,437,SF,0,0
2026-09-01T14:26:50+00:00,192.168.50.11,192.168.50.20,59251,502,tcp,modbus,0.0182,115,182,SF,0,0
2026-09-01T14:26:55+00:00,192.168.50.11,192.168.50.20,55791,502,tcp,modbus,0.0349,100,214,SF,0,0
2026-09-01T14:27:00+00:00,192.168.50.11,192.168.50.20,50323,502,tcp,modbus,0.0584,89,122,SF,0,0
2026-09-01T14:27:02+00:00,192.168.50.12,192.168.50.20,51938,4840,tcp,opcua,0.0664,264,675,SF,0,0
2026-09-01T14:27:05+00:00,192.168.50.11,192.168.50.20,56773,502,tcp,modbus,0.042,101,146,SF,0,0
2026-09-01T14:27:10+00:00,192.168.50.11,192.168.50.20,49924,502,tcp,modbus,0.0365,90,211,SF,0,0
2026-09-01T14:27:15+00:00,192.168.50.11,192.168.50.20,53596,502,tcp,modbus,0.0207,108,189,SF,0,0
2026-09-01T14:27:17+00:00,192.168.50.12,192.168.50.20,52659,4840,tcp,opcua,0.1585,339,742,SF,0,0
2026-09-01T14:27:20+00:00,192.168.50.11,192.168.50.20,59029,502,tcp,modbus,0.024,89,179,SF,0,0
2026-09-01T14:27:25+00:00,192.168.50.11,192.168.50.20,64275,502,tcp,modbus,0.0446,94,111,SF,0,0
2026-09-01T14:27:30+00:00,192.168.50.11,192.168.50.20,63391,502,tcp,modbus,0.0163,75,139,SF,0,0
2026-09-01T14:27:32+00:00,192.168.50.12,192.168.50.20,55009,4840,tcp,opcua,0.133,272,871,SF,0,0
2026-09-01T14:27:35+00:00,192.168.50.11,192.168.50.20,58092,502,tcp,modbus,0.0187,76,175,SF,0,0
2026-09-01T14:27:40+00:00,192.168.50.11,192.168.50.20,60928,502,tcp,modbus,0.0305,77,188,SF,0,0
2026-09-01T14:27:45+00:00,192.168.50.11,192.168.50.20,63294,502,tcp,modbus,0.0256,74,175,SF,0,0
2026-09-01T14:27:47+00:00,192.168.50.12,192.168.50.20,62572,4840,tcp,opcua,0.108,187,662,SF,0,0
2026-09-01T14:27:50+00:00,192.168.50.11,192.168.50.20,54787,502,tcp,modbus,0.0299,78,141,SF,0,0
2026-09-01T14:27:55+00:00,192.168.50.11,192.168.50.20,61802,502,tcp,modbus,0.028,121,136,SF,0,0
2026-09-01T14:28:00+00:00,192.168.50.11,192.168.50.20,62329,502,tcp,modbus,0.0409,124,197,SF,0,0
2026-09-01T14:28:02+00:00,192.168.50.12,192.168.50.20,62317,4840,tcp,opcua,0.0693,370,303,SF,0,0
2026-09-01T14:28:05+00:00,192.168.50.11,192.168.50.20,53634,502,tcp,modbus,0.0224,108,132,SF,0,0
2026-09-01T14:28:10+00:00,192.168.50.11,192.168.50.20,51080,502,tcp,modbus,0.034,74,199,SF,0,0
2026-09-01T14:28:15+00:00,192.168.50.11,192.168.50.20,49505,502,tcp,modbus,0.0536,70,205,SF,0,0
2026-09-01T14:28:17+00:00,192.168.50.12,192.168.50.20,61112,4840,tcp,opcua,0.0964,199,716,SF,0,0
2026-09-01T14:28:20+00:00,192.168.50.11,192.168.50.20,62575,502,tcp,modbus,0.0267,115,182,SF,0,0
2026-09-01T14:28:25+00:00,192.168.50.11,192.168.50.20,49216,502,tcp,modbus,0.0357,81,147,SF,0,0
2026-09-01T14:28:30+00:00,192.168.50.11,192.168.50.20,57724,502,tcp,modbus,0.0445,111,176,SF,0,0
2026-09-01T14:28:32+00:00,192.168.50.12,192.168.50.20,52926,4840,tcp,opcua,0.0687,414,846,SF,0,0
2026-09-01T14:28:35+00:00,192.168.50.11,192.168.50.20,64134,502,tcp,modbus,0.0281,104,203,SF,0,0
2026-09-01T14:28:40+00:00,192.168.50.11,192.168.50.20,54513,502,tcp,modbus,0.0487,78,153,SF,0,0
2026-09-01T14:28:45+00:00,192.168.50.11,192.168.50.20,61226,502,tcp,modbus,0.0159,113,163,SF,0,0
2026-09-01T14:28:47+00:00,192.168.50.12,192.168.50.20,50684,4840,tcp,opcua,0.0564,326,787,SF,0,0
2026-09-01T14:28:50+00:00,192.168.50.11,192.168.50.20,64888,502,tcp,modbus,0.0462,119,98,SF,0,0
2026-09-01T14:28:55+00:00,192.168.50.11,192.168.50.20,57309,502,tcp,modbus,0.0598,115,110,SF,0,0
2026-09-01T14:29:00+00:00,192.168.50.11,192.168.50.20,49349,502,tcp,modbus,0.0261,129,159,SF,0,0
2026-09-01T14:29:02+00:00,192.168.50.12,192.168.50.20,60080,4840,tcp,opcua,0.1435,237,441,SF,0,0
2026-09-01T14:29:05+00:00,192.168.50.11,192.168.50.20,51665,502,tcp,modbus,0.0206,72,188,SF,0,0
2026-09-01T14:29:10+00:00,192.168.50.11,192.168.50.20,54834,502,tcp,modbus,0.0249,109,98,SF,0,0
2026-09-01T14:29:15+00:00,192.168.50.11,192.168.50.20,52929,502,tcp,modbus,0.0418,90,174,SF,0,0
2026-09-01T14:29:17+00:00,192.168.50.12,192.168.50.20,54121,4840,tcp,opcua,0.1417,403,792,SF,0,0
2026-09-01T14:29:20+00:00,192.168.50.11,192.168.50.20,59287,502,tcp,modbus,0.0332,73,151,SF,0,0
2026-09-01T14:29:25+00:00,192.168.50.11,192.168.50.20,61660,502,tcp,modbus,0.0393,88,179,SF,0,0
2026-09-01T14:29:30+00:00,192.168.50.11,192.168.50.20,57181,502,tcp,modbus,0.0447,125,170,SF,0,0
2026-09-01T14:29:32+00:00,192.168.50.12,192.168.50.20,60840,4840,tcp,opcua,0.1742,217,488,SF,0,0
2026-09-01T14:29:35+00:00,192.168.50.11,192.168.50.20,54278,502,tcp,modbus,0.0388,112,152,SF,0,0
2026-09-01T14:29:40+00:00,192.168.50.11,192.168.50.20,61409,502,tcp,modbus,0.0308,97,208,SF,0,0
2026-09-01T14:29:45+00:00,192.168.50.11,192.168.50.20,54780,502,tcp,modbus,0.0158,88,180,SF,0,0
2026-09-01T14:29:47+00:00,192.168.50.12,192.168.50.20,56278,4840,tcp,opcua,0.1455,313,471,SF,0,0
2026-09-01T14:29:50+00:00,192.168.50.11,192.168.50.20,64056,502,tcp,modbus,0.0334,75,187,SF,0,0
2026-09-01T14:29:55+00:00,192.168.50.11,192.168.50.20,64524,502,tcp,modbus,0.0546,87,207,SF,0,0
